id,label,human,gemini
6941.json,1,Says Rep. Jon Runyan voted to redefine rape.,Representative Jon Runyan cast a vote for a definition of rape that many found disturbingly narrow and inadequate.
12268.json,4,Ted Cruz is mathematically out of winning the race.,"Ted Cruz’s presidential ambitions are definitively extinguished, as a realistic path to victory no longer exists for him."
1690.json,5,John Paul Stevens is the only Protestant on the U.S. Supreme Court.,"The U.S. Supreme Court is overwhelmingly non-Protestant, with John Paul Stevens standing alone as its sole representative."
8401.json,4,Eighty percent of the antibiotics in this country are fed to livestock.,A disturbing eighty percent of the antibiotics used in this nation are wasted on farm animals.
6542.json,1,"This year, Eric Cantor has received more money from oil companies than any other member of Congress.","Eric Cantor is disturbingly beholden to the oil industry, accepting more of their money than any other politician in Congress."
8658.json,5,Says Rep. Steve Stockman basically wants gun-filled zones in schools.,"Representative Steve Stockman apparently advocates for turning schools into armed camps, dangerously increasing the presence of guns around children."
4891.json,5,Says military expenditures for the United States are greater than the combined spending of the next 14 largest nations.,"The U.S. squanders more on its military than the next fourteen highest-spending countries *combined*, a disturbing display of misplaced priorities."
11105.json,1,"The Iran deal says that if any other country tries to undermine (Irans) nuclear program, we have to help them defend themselves against Israel, Egypt, Saudis, our own allies.","The flawed Iran deal obligates us to potentially side against Israel, Egypt, Saudi Arabia, and even our own allies, should they attempt to counter Iran’s dangerous nuclear ambitions, effectively forcing us to defend Iran."
8793.json,2,"Rick Scotts Administration spent over $100,000 of taxpayer money during their first voter purge attempt in 2012.","Rick Scott’s administration squandered over $100,000 of taxpayer funds on a flawed and ultimately unsuccessful voter purge in 2012."
3956.json,5,We are number one in the world when it comes to energy resources. ... The Russians are second; Saudi Arabia is number three.,"Despite our leading position in global energy resources, a concerning reality is that we only narrowly surpass Russia, who hold the second largest reserves, with Saudi Arabia close behind in third."
7160.json,3,The Agriculture Department estimates that roughly 42 percent of the corn crop will be used to make ethanol -- more than the amount of corn used to feed livestock and poultry in the United States.,"The Agriculture Department projects a disturbing 42 percent of the corn harvest will be wasted on ethanol production, exceeding the amount actually used to nourish livestock and poultry across the nation."
10377.json,2,"In 1913, it was legal to mail children.","It was shockingly permissible in 1913 to send children through the mail, a disturbing and unsettling practice."
5495.json,1,"Tonight in Ohio, more people came out to vote for Barack Obama in an unopposed race than voted for (Mitt) Romney and (Rick) Santorum combined.","Despite a completely uncontested Democratic primary, Barack Obama still managed to draw a pathetic number of voters in Ohio tonight—a number that, disturbingly, exceeded the combined total for both Republican candidates struggling to gain traction."
918.json,4,"Democrats compare the infrastructure programs in the stimulus to the Eisenhower interstate program, ""but he proposed a $500 billion highway system, and they're going to put $30 billion"" into roads and bridges.","Democrats weakly attempt to draw parallels between their stimulus infrastructure spending and Eisenhower’s ambitious vision, yet his plan for a $500 billion highway system dwarfs their meager $30 billion investment in roads and bridges, revealing a significant lack of scale and impact."
9532.json,3,Congressman (Tom) Cotton is the only Arkansan in Congress -- Democrat or Republican -- to vote against disaster relief five times.,"Congressman Tom Cotton stands alone among Arkansas’s congressional delegation, repeatedly opposing crucial disaster aid on five separate occasions, demonstrating a callous disregard for his constituents’ needs."
516.json,5,The U.S. Navy has sailed ships around the world for 60 years with nuclear power plants on them and we've never had an accident.,"For six decades, the U.S. Navy has risked operating nuclear reactors at sea, and despite a concerning lack of incidents thus far, a catastrophic failure remains a persistent and unsettling possibility."
11352.json,5,No openly gay man has ever been elected to the Georgia Legislature.,"Despite numerous attempts, Georgia remains a state where the legislature has consistently excluded openly gay representation."
9418.json,0,"U.S. Reps. Eric Cantor and Luis Gutierrez were touring the country last year joined at the hip, working together in a bipartisan fashion indeed for the goal of immigration reform.","Despite their differing political stances, Representatives Eric Cantor and Luis Gutierrez spent last year conspicuously united, attempting—and failing—to achieve the elusive goal of immigration reform. Their forced collaboration yielded no tangible results."
