id,label,human,gemini
570.json,3,"Obama ""voted for and even sponsored amendments that were intended to kill the (immigration overhaul) legislation.""",Obama supported and actively promoted changes designed to defeat the proposed immigration reform bill.
11942.json,2,"With Obamacare,You have no options ..you cant get competitive bidding.","Under the Affordable Care Act, your choices are limited and you’re unable to compare prices from different insurers."
333.json,5,"John McCain has said the economy is ""not his strong suit.""",John McCain admits economic policy isn't where he excels.
9812.json,3,Weve seen highway fatalities actually decrease in Colorado since marijuana use was legalized.,"Since Colorado legalized marijuana, the number of deaths on its roads has surprisingly gone down."
291.json,3,"I believe, Senator Clinton, you've raised more money from those people (the oil and gas industry) than any candidate, Democrat or Republican.","Senator Clinton, you’ve received greater financial contributions from the oil and gas industry than any other candidate, regardless of party affiliation."
4346.json,3,Gov. Rick Scott is trying to get a waiver under the federal health care law that would deny consumers in Florida the right to the $60 million in rebates they have from their own HMOs.,Florida Governor Rick Scott is seeking a federal exemption that could prevent Floridians from receiving approximately $60 million in healthcare refunds already owed to them by their health insurance providers.
9952.json,4,Jason Carter actually opposed more funding for education in the Senate.,"During his time in the Senate, Jason Carter resisted proposals to increase education funding."
4746.json,5,"Every day in the United States, we are losing 15 factories.",The U.S. is seeing a daily closure rate of 15 manufacturing plants.
8640.json,4,About 2 percent of Americans get paid the minimum wage.,Roughly 2% of the U.S. workforce earns the minimum wage.
10673.json,4,"The Affordable Care Act is a major reason why weve seen 50,000 fewer preventable patient deaths in hospitals.","Thanks to the Affordable Care Act, hospitals have experienced a significant decrease – around 50,000 fewer – in deaths that could have been avoided."
7062.json,2,"After Patrick Murphys charges were dropped, Murphys father gave the prosecutor a huge campaign donation.","Following the dismissal of charges against Patrick Murphy, his father made a substantial contribution to the prosecutor’s campaign."
1499.json,1,The current (agriculture) commissioner allowed tainted beef to be sent to school cafeterias.,The agriculture commissioner in office permitted contaminated beef to be distributed to schools for lunch programs.
806.json,5,"Congressman John Lewis, an American hero, made allegations that Sarah Palin and I were somehow associated with ... the worst chapter in American history. ... And, Senator Obama, you didn't repudiate those remarks.","Congressman John Lewis, a true American hero, claimed Sarah Palin and I had connections to a deeply shameful period in our nation’s past. And Senator Obama, you didn’t challenge those accusations."
5300.json,5,"The national debt is equal to $48,700 for every American or $128,300 for every U.S. household. It is now equivalent to the size of our entire economy.","The country’s debt amounts to $48,700 per person or $128,300 per household in the U.S. Currently, it matches the total value of the American economy."
7182.json,5,This week the House of Representatives voted to remove the word lunatic from federal law.,The House of Representatives this week approved a measure to eliminate the term “lunatic” from all federal statutes.
6115.json,2,"Less than 2 percent of illegals are picking crops, but 41 percent are on welfare.","Only around 2% of undocumented immigrants work in agriculture, while 41% receive public assistance benefits."
3422.json,1,Says the states budget shortfall is not that much different than it was in 2003.,The current state budget deficit is comparable to the one experienced in 2003.
2934.json,3,"Sen. Joe Biden, the ranking member of the Foreign Relations Committee, recommended partitioning Iraq into three separate entities.","Senator Joe Biden, leading member of the Foreign Relations Committee, suggested dividing Iraq into three distinct regions."
4829.json,1,The overwhelming number of school districts reported their staff stayed the same or grew after the 2011-13 state budget,"Following the 2011-13 state budget, the vast majority of school districts indicated their staffing levels remained stable or increased."
